because we have that hate envy and many more things,2
sorry i got off the topic but its the truth the human is like that,1
anyway,0
grata bella e nos faz viajar em mundo de cores e paz,1
ah yes i can immerse myself in this embracing music and make my sunday complete thank you my friend,1
excellent romantic music that lasts three hours or maybe a little more than three hours but very nice great music,1
david lets be friend,1
just had a really good much needed nap i was too anxious too fall asleep but this relaxed me just enough thank you,0
love it seriously im so happy that i found your channel i always sleep listening your piano music greetings from spain,0
merci mon amie bonjour,1
why,3
embraceable elegance thank you for sharing this with me today,1
i am in south louisiana usa,1
musique et,1
all what you present is my favorite keep going,1
xx thank you soul moving xx,1
this is beautiful live struggled to relax since i lost my son months is so comforting,1
so beautiful,0
thats awful,3
tina ashley aww im sorry to hear that,3
so relaxing,0
cool thanks,2
canale gianluigi non sa come e video che non mi posso per i video che faccio,2
sounds truly beautiful,1
i was reading and this helped me focus more on my book then gaming video like i usually listen to but i fell asleep after thank you for this beautiful music,0
beautiful and relaxing lovely to wake up to,0
maravilloso y de un mundo magico gracias y un grande bravo,1
muchas gracias,1
i like it,1
thank you very much for listening,1
du er love your music,1
takk,1
what a beautiful and amazing music video lovely pictures and music the field must smell so good and the sent is calming too thank you peder for sharing this beauty here on yt with us,1
soothing relaxation koo by bbq,1
no re,2
thank you so much susanne i am sure it must have been a nice day for the photographer of the lavender fields for sure have a great weekend,1
peaceful music with wonderful you,1
thank you very much michelia,1
thank you very much,1
i hope that too you will like the country and the people,1
i am sure i will thanks,1
j aime beaucoup ce genre de musique qui me fait tre tranquille,1
grand merci,1
je suis content que vous ce genre de musique merci beaucoup pour counter de ma musique,1
i like it,1
your welcome its my pleasure,1
great thank you for listening enjoy,1
your timings fantastic,1
what a day,3
ah i am sorry to hear that i hope tomorrow will be a better day,3
i have a friend from morocco hopefully i will be able to visit one day,1
youre welcome my dear i am from morocco can you imagine,1
my heart,3
thank you for listening,1
thank you very much,1
its so nice,1
i will be sleeping on this music,0
its very well the music,1
thanks for the effort,1
thank you very much be free i hope the music can help you get to sleep let me know how it works after you have tried best wishes to you,0
no water sound and rain,2
soothing relaxation i like rain and water sound double,1
you prefer it without water sounds and rain,3
i love relax music nice from,1
thank you selma have a great weekend,1
we buried our mother today and this is so nice to listen to while i am crying its comforting to thanks,1
my great grandfather died but i know that you feel sad to sorry,3
f pay respects,2
so so sorry for your loss,3
its so sad when parents pass away,3
my parents have gone too feal so lonely without them,3
but god has promised that one day you will see her again,1
a rose to a beautiful woman,1
i am so sorry to hear that my deepest condolences and best wishes for you and your family,3
thank you,1
omg thank you,1
thank you very much for being here and listening desiree,1
this is a beautiful piece of music,1
thank you very much i am glad you like it,1
so nice wishing you a lovely day dear friend x,1
thank you very much i wish you the same as well,1
thanks but you know i prefer the rain sounds in the background,1
thank you for the feedback i love hearing what people prefer when it comes to nature sounds vs no sounds in the background it might do more soundtracks with rain sounds soon,1
hey peder,1
looking forward to our collaboration sent you an email a few weeks back,1
let me know what you think,1
blessings,1
keith thank you from norway,1
thank you by the way muslims believe in jesus and muslims respect jesus how about reading about islam,1
i like collaboration it is good for all i hope the whole world be like this music real picture the we have now is wars everywhere killing everyone i am looking for peace i found peace only in my mind no one can see what inside my mind,1
just resent thank you,1
this is beautiful come on delta waves,1
come on delta waves haha laugh my ass off iam trying to sleep here not to laugh d,0
hey again did you really i have not seen your email could you please resend it it might have been put in the spam folder,2
soothing relaxation no doubt,1
thank you johnny,1
sublime,1
the first playlist sounds like sadness soundtrack,1
